Image link,ID,IMDB,CINE,Title
100485_207073.jpg,100485,http://www.imdb.com/title/tt0100485,https://www.cinematerial.com/movies/movies/revenge-i100485,Revenge
100507_276488.jpg,100507,http://www.imdb.com/title/tt0100507,https://www.cinematerial.com/movies/movies/rocky-v-i100507,Rocky V
100530_93762.jpg,100530,http://www.imdb.com/title/tt0100530,https://www.cinematerial.com/movies/movies/the-russia-house-i100530,The Russia House
100594_93391.jpg,100594,http://www.imdb.com/title/tt0100594,https://www.cinematerial.com/movies/movies/the-sheltering-sky-i100594,The Sheltering Sky
100666_216099.jpg,100666,http://www.imdb.com/title/tt0100666,https://www.cinematerial.com/movies/movies/spaced-invaders-i100666,Spaced Invaders
100680_93403.jpg,100680,http://www.imdb.com/title/tt0100680,https://www.cinematerial.com/movies/movies/stanley-iris-i100680,Stanley &amp; Iris
100740_306195.jpg,100740,http://www.imdb.com/title/tt0100740,https://www.cinematerial.com/movies/movies/tales-from-the-darkside-i100740,Tales From The Darkside
100758_956723.jpg,100758,http://www.imdb.com/title/tt0100758,https://www.cinematerial.com/movies/movies/teenage-mutant-ninja-turtles-i100758,Teenage Mutant Ninja Turtles
100802_107259.jpg,100802,http://www.imdb.com/title/tt0100802,https://www.cinematerial.com/movies/movies/total-recall-i100802,Total Recall
100814_540512.jpg,100814,http://www.imdb.com/title/tt0100814,https://www.cinematerial.com/movies/movies/tremors-i100814,Tremors
100828_1140948.jpg,100828,http://www.imdb.com/title/tt0100828,https://www.cinematerial.com/movies/movies/the-two-jakes-i100828,The Two Jakes
100911_311137.jpg,100911,http://www.imdb.com/title/tt0100911,https://www.cinematerial.com/movies/movies/welcome-home-roxy-carmichael-i100911,"Welcome Home, Roxy Carmichael"
100928_546313.jpg,100928,http://www.imdb.com/title/tt0100928,https://www.cinematerial.com/movies/movies/white-hunter-black-heart-i100928,White Hunter Black Heart
100934_1058851.jpg,100934,http://www.imdb.com/title/tt0100934,https://www.cinematerial.com/movies/movies/wild-orchid-i100934,Wild Orchid
100944_276084.jpg,100944,http://www.imdb.com/title/tt0100944,https://www.cinematerial.com/movies/movies/the-witches-i100944,The Witches
100994_774590.jpg,100994,http://www.imdb.com/title/tt0100994,https://www.cinematerial.com/movies/movies/young-guns-2-i100994,Young Guns 2
1010048_762284.jpg,1010048,http://www.imdb.com/title/tt1010048,https://www.cinematerial.com/movies/movies/slumdog-millionaire-i1010048,Slumdog Millionaire
1010278_483706.jpg,1010278,http://www.imdb.com/title/tt1010278,https://www.cinematerial.com/movies/movies/the-courageous-heart-of-irena-sendler-i1010278,The Courageous Heart of Irena Sendler
101272_180688.jpg,101272,http://www.imdb.com/title/tt0101272,https://www.cinematerial.com/movies/movies/the-addams-family-i101272,The Addams Family
101301_804632.jpg,101301,http://www.imdb.com/title/tt0101301,https://www.cinematerial.com/movies/movies/all-i-want-for-christmas-i101301,All I Want for Christmas
101329_95944.jpg,101329,http://www.imdb.com/title/tt0101329,https://www.cinematerial.com/movies/movies/an-american-tail-fievel-goes-west-i101329,An American Tail: Fievel Goes West
1013542_281427.jpg,1013542,http://www.imdb.com/title/tt1013542,https://www.cinematerial.com/movies/movies/the-cheetah-girls-one-world-i1013542,The Cheetah Girls: One World
101356_1097164.jpg,101356,http://www.imdb.com/title/tt0101356,https://www.cinematerial.com/movies/movies/another-you-i101356,Another You
101373_756226.jpg,101373,http://www.imdb.com/title/tt0101373,https://www.cinematerial.com/movies/movies/at-play-in-the-fields-of-the-lord-i101373,At Play in the Fields of the Lord
1013743_440648.jpg,1013743,http://www.imdb.com/title/tt1013743,https://www.cinematerial.com/movies/movies/knight-and-day-i1013743,Knight and Day
1013854_189531.jpg,1013854,http://www.imdb.com/title/tt1013854,https://www.cinematerial.com/movies/movies/nomadak-tx-i1013854,NÃ¶madak Tx
101420_1258548.jpg,101420,http://www.imdb.com/title/tt0101420,https://www.cinematerial.com/movies/movies/begotten-i101420,Begotten
101452_93737.jpg,101452,http://www.imdb.com/title/tt0101452,https://www.cinematerial.com/movies/movies/bill-teds-bogus-journey-i101452,Bill &amp; Ted&#039;s Bogus Journey
101453_667025.jpg,101453,http://www.imdb.com/title/tt0101453,https://www.cinematerial.com/movies/movies/billy-bathgate-i101453,Billy Bathgate
1014763_1016541.jpg,1014763,http://www.imdb.com/title/tt1014763,https://www.cinematerial.com/movies/movies/child-44-i1014763,Child 44 
101492_490526.jpg,101492,http://www.imdb.com/title/tt0101492,https://www.cinematerial.com/movies/movies/body-parts-i101492,Body Parts
101507_87433.jpg,101507,http://www.imdb.com/title/tt0101507,https://www.cinematerial.com/movies/movies/boyz-n-the-hood-i101507,Boyz N The Hood
101516_176150.jpg,101516,http://www.imdb.com/title/tt0101516,https://www.cinematerial.com/movies/movies/bugsy-i101516,Bugsy
101523_87581.jpg,101523,http://www.imdb.com/title/tt0101523,https://www.cinematerial.com/movies/movies/the-butchers-wife-i101523,The Butcher&#039;s Wife
101524_578382.jpg,101524,http://www.imdb.com/title/tt0101524,https://www.cinematerial.com/movies/movies/by-the-sword-i101524,By the Sword
101540_208207.jpg,101540,http://www.imdb.com/title/tt0101540,https://www.cinematerial.com/movies/movies/cape-fear-i101540,Cape Fear
101545_707200.jpg,101545,http://www.imdb.com/title/tt0101545,https://www.cinematerial.com/movies/movies/career-opportunities-i101545,Career Opportunities
1015468_483671.jpg,1015468,http://www.imdb.com/title/tt1015468,https://www.cinematerial.com/movies/movies/the-reflecting-pool-i1015468,The Reflecting Pool
101590_745753.jpg,101590,http://www.imdb.com/title/tt0101590,https://www.cinematerial.com/movies/movies/class-action-i101590,Class Action
101591_249843.jpg,101591,http://www.imdb.com/title/tt0101591,https://www.cinematerial.com/movies/movies/class-of-nuke-em-high-part-ii-subhumanoid-meltdown-i101591,Class of Nuke &#039;Em High Part II: Subhumanoid Meltdown
101605_155597.jpg,101605,http://www.imdb.com/title/tt0101605,https://www.cinematerial.com/movies/movies/the-commitments-i101605,The Commitments
1016075_349128.jpg,1016075,http://www.imdb.com/title/tt1016075,https://www.cinematerial.com/movies/movies/fame-i1016075,Fame
101615_243754.jpg,101615,http://www.imdb.com/title/tt0101615,https://www.cinematerial.com/movies/movies/cool-as-ice-i101615,Cool as Ice
101625_764346.jpg,101625,http://www.imdb.com/title/tt0101625,https://www.cinematerial.com/movies/movies/once-upon-a-crime-i101625,Once Upon a Crime...
101635_93739.jpg,101635,http://www.imdb.com/title/tt0101635,https://www.cinematerial.com/movies/movies/curly-sue-i101635,Curly Sue
101669_1195840.jpg,101669,http://www.imdb.com/title/tt0101669,https://www.cinematerial.com/movies/movies/dead-again-i101669,Dead Again
101698_93740.jpg,101698,http://www.imdb.com/title/tt0101698,https://www.cinematerial.com/movies/movies/defending-your-life-i101698,Defending Your Life 
1017451_410065.jpg,1017451,http://www.imdb.com/title/tt1017451,https://www.cinematerial.com/movies/movies/the-runaways-i1017451,The Runaways
101745_1138446.jpg,101745,http://www.imdb.com/title/tt0101745,https://www.cinematerial.com/movies/movies/doc-hollywood-i101745,Doc Hollywood
1017460_427496.jpg,1017460,http://www.imdb.com/title/tt1017460,https://www.cinematerial.com/movies/movies/splice-i1017460,Splice
101757_87271.jpg,101757,http://www.imdb.com/title/tt0101757,https://www.cinematerial.com/movies/movies/dont-tell-mom-the-babysitters-dead-i101757,Don&#039;t Tell Mom the Babysitter&#039;s Dead
101761_479699.jpg,101761,http://www.imdb.com/title/tt0101761,https://www.cinematerial.com/movies/movies/the-doors-i101761,The Doors
101786_636092.jpg,101786,http://www.imdb.com/title/tt0101786,https://www.cinematerial.com/movies/movies/dutch-i101786,Dutch
101787_209097.jpg,101787,http://www.imdb.com/title/tt0101787,https://www.cinematerial.com/movies/movies/dying-young-i101787,Dying Young
101862_94167.jpg,101862,http://www.imdb.com/title/tt0101862,https://www.cinematerial.com/movies/movies/father-of-the-bride-i101862,Father of the Bride
1018785_245432.jpg,1018785,http://www.imdb.com/title/tt1018785,https://www.cinematerial.com/movies/movies/the-sisterhood-of-the-traveling-pants-2-i1018785,The Sisterhood of the Traveling Pants 2
101889_947415.jpg,101889,http://www.imdb.com/title/tt0101889,https://www.cinematerial.com/movies/movies/the-fisher-king-i101889,The Fisher King
101898_210328.jpg,101898,http://www.imdb.com/title/tt0101898,https://www.cinematerial.com/movies/movies/flirting-i101898,Flirting
101902_94171.jpg,101902,http://www.imdb.com/title/tt0101902,https://www.cinematerial.com/movies/movies/for-the-boys-i101902,For the Boys
101912_93744.jpg,101912,http://www.imdb.com/title/tt0101912,https://www.cinematerial.com/movies/movies/frankie-and-johnny-i101912,Frankie and Johnny
101921_745807.jpg,101921,http://www.imdb.com/title/tt0101921,https://www.cinematerial.com/movies/movies/fried-green-tomatoes-i101921,Fried Green Tomatoes
1019452_350799.jpg,1019452,http://www.imdb.com/title/tt1019452,https://www.cinematerial.com/movies/movies/a-serious-man-i1019452,A Serious Man
101969_1077931.jpg,101969,http://www.imdb.com/title/tt0101969,https://www.cinematerial.com/movies/movies/grand-canyon-i101969,Grand Canyon
102004_752399.jpg,102004,http://www.imdb.com/title/tt0102004,https://www.cinematerial.com/movies/movies/the-hard-way-i102004,The Hard Way
102005_850396.jpg,102005,http://www.imdb.com/title/tt0102005,https://www.cinematerial.com/movies/movies/harley-davidson-and-the-marlboro-man-i102005,Harley Davidson and the Marlboro Man
1020543_339445.jpg,1020543,http://www.imdb.com/title/tt1020543,https://www.cinematerial.com/movies/movies/infestation-i1020543,Infestation
102057_460851.jpg,102057,http://www.imdb.com/title/tt0102057,https://www.cinematerial.com/movies/movies/hook-i102057,Hook
102059_783332.jpg,102059,http://www.imdb.com/title/tt0102059,https://www.cinematerial.com/movies/movies/hot-shots-i102059,Hot Shots
102070_1058172.jpg,102070,http://www.imdb.com/title/tt0102070,https://www.cinematerial.com/movies/movies/hudson-hawk-i102070,Hudson Hawk
1020876_295496.jpg,1020876,http://www.imdb.com/title/tt1020876,https://www.cinematerial.com/movies/movies/under-the-sea-3d-i1020876,Under the Sea 3D
102103_646795.jpg,102103,http://www.imdb.com/title/tt0102103,https://www.cinematerial.com/movies/movies/impromptu-i102103,Impromptu
102175_289975.jpg,102175,http://www.imdb.com/title/tt0102175,https://www.cinematerial.com/movies/movies/jungle-fever-i102175,Jungle Fever
102216_957433.jpg,102216,http://www.imdb.com/title/tt0102216,https://www.cinematerial.com/movies/movies/king-ralph-i102216,King Ralph
102220_93735.jpg,102220,http://www.imdb.com/title/tt0102220,https://www.cinematerial.com/movies/movies/a-kiss-before-dying-i102220,A Kiss Before Dying
102250_1055850.jpg,102250,http://www.imdb.com/title/tt0102250,https://www.cinematerial.com/movies/movies/la-story-i102250,L.A. Story
1022603_317524.jpg,1022603,http://www.imdb.com/title/tt1022603,https://www.cinematerial.com/movies/movies/500-days-of-summer-i1022603,(500) Days of Summer
102266_1129947.jpg,102266,http://www.imdb.com/title/tt0102266,https://www.cinematerial.com/movies/movies/the-last-boy-scout-i102266,The Last Boy Scout
102303_157671.jpg,102303,http://www.imdb.com/title/tt0102303,https://www.cinematerial.com/movies/movies/life-stinks-i102303,Life Stinks
1023111_235333.jpg,1023111,http://www.imdb.com/title/tt1023111,https://www.cinematerial.com/movies/movies/never-back-down-i1023111,Never Back Down
1023114_476906.jpg,1023114,http://www.imdb.com/title/tt1023114,https://www.cinematerial.com/movies/movies/the-way-back-i1023114,The Way Back
102316_745852.jpg,102316,http://www.imdb.com/title/tt0102316,https://www.cinematerial.com/movies/movies/little-man-tate-i102316,Little Man Tate
102370_1079530.jpg,102370,http://www.imdb.com/title/tt0102370,https://www.cinematerial.com/movies/movies/madonna-truth-or-dare-i102370,Madonna: Truth or Dare
1024255_231580.jpg,1024255,http://www.imdb.com/title/tt1024255,https://www.cinematerial.com/movies/movies/wild-child-i1024255,Wild Child
102460_1027870.jpg,102460,http://www.imdb.com/title/tt0102460,https://www.cinematerial.com/movies/movies/mobsters-i102460,Mobsters
1024648_1034945.jpg,1024648,http://www.imdb.com/title/tt1024648,https://www.cinematerial.com/movies/movies/argo-i1024648,Argo
102469_770539.jpg,102469,http://www.imdb.com/title/tt0102469,https://www.cinematerial.com/movies/movies/mortal-thoughts-i102469,Mortal Thoughts
102494_616568.jpg,102494,http://www.imdb.com/title/tt0102494,https://www.cinematerial.com/movies/movies/my-own-private-idaho-i102494,My Own Private Idaho
102510_126873.jpg,102510,http://www.imdb.com/title/tt0102510,https://www.cinematerial.com/movies/movies/the-naked-gun-2-the-smell-of-fear-i102510,The Naked Gun 2Â½: The Smell of Fear
102511_258112.jpg,102511,http://www.imdb.com/title/tt0102511,https://www.cinematerial.com/movies/movies/naked-lunch-i102511,Naked Lunch
102517_93755.jpg,102517,http://www.imdb.com/title/tt0102517,https://www.cinematerial.com/movies/movies/necessary-roughness-i102517,Necessary Roughness
102555_395706.jpg,102555,http://www.imdb.com/title/tt0102555,https://www.cinematerial.com/movies/movies/not-without-my-daughter-i102555,Not Without My Daughter
102598_745857.jpg,102598,http://www.imdb.com/title/tt0102598,https://www.cinematerial.com/movies/movies/only-the-lonely-i102598,Only the Lonely
102603_745858.jpg,102603,http://www.imdb.com/title/tt0102603,https://www.cinematerial.com/movies/movies/oscar-i102603,Oscar
102609_194628.jpg,102609,http://www.imdb.com/title/tt0102609,https://www.cinematerial.com/movies/movies/other-peoples-money-i102609,Other People&#039;s Money
102655_1228042.jpg,102655,http://www.imdb.com/title/tt0102655,https://www.cinematerial.com/movies/movies/the-perfect-weapon-i102655,The Perfect Weapon
102713_94199.jpg,102713,http://www.imdb.com/title/tt0102713,https://www.cinematerial.com/movies/movies/the-prince-of-tides-i102713,The Prince of Tides
102719_746670.jpg,102719,http://www.imdb.com/title/tt0102719,https://www.cinematerial.com/movies/movies/problem-child-2-i102719,Problem Child 2
102724_46590.jpg,102724,http://www.imdb.com/title/tt0102724,https://www.cinematerial.com/movies/movies/psycho-iv-the-beginning-i102724,Psycho IV: The Beginning
102744_731545.jpg,102744,http://www.imdb.com/title/tt0102744,https://www.cinematerial.com/movies/movies/quigley-down-under-i102744,Quigley Down Under
1027718_400933.jpg,1027718,http://www.imdb.com/title/tt1027718,https://www.cinematerial.com/movies/movies/wall-street-money-never-sleeps-i1027718,Wall Street: Money Never Sleeps
102782_95982.jpg,102782,http://www.imdb.com/title/tt0102782,https://www.cinematerial.com/movies/movies/return-to-the-blue-lagoon-i102782,Return to the Blue Lagoon
1027862_230066.jpg,1027862,http://www.imdb.com/title/tt1027862,https://www.cinematerial.com/movies/movies/swing-vote-i1027862,Swing Vote
102797_732456.jpg,102797,http://www.imdb.com/title/tt0102797,https://www.cinematerial.com/movies/movies/robin-hood-i102797,Robin Hood
102798_1136282.jpg,102798,http://www.imdb.com/title/tt0102798,https://www.cinematerial.com/movies/movies/robin-hood-i102798,Robin Hood
102800_235883.jpg,102800,http://www.imdb.com/title/tt0102800,https://www.cinematerial.com/movies/movies/robot-jox-i102800,Robot Jox
102802_745514.jpg,102802,http://www.imdb.com/title/tt0102802,https://www.cinematerial.com/movies/movies/rock-a-doodle-i102802,Rock-A-Doodle
1028528_250366.jpg,1028528,#N/A,#N/A,#N/A
1028581_316734.jpg,1028581,http://www.imdb.com/title/tt1028581,https://www.cinematerial.com/movies/movies/love-n-dancing-i1028581,Love N&#039; Dancing
102900_93763.jpg,102900,http://www.imdb.com/title/tt0102900,https://www.cinematerial.com/movies/movies/shattered-i102900,Shattered
1029120_257007.jpg,1029120,http://www.imdb.com/title/tt1029120,https://www.cinematerial.com/movies/movies/henry-poole-is-here-i1029120,Henry Poole Is Here
1029360_1042801.jpg,1029360,http://www.imdb.com/title/tt1029360,https://www.cinematerial.com/movies/movies/poltergeist-i1029360,Poltergeist 
102943_177207.jpg,102943,http://www.imdb.com/title/tt0102943,https://www.cinematerial.com/movies/movies/slacker-i102943,Slacker
102975_835530.jpg,102975,http://www.imdb.com/title/tt0102975,https://www.cinematerial.com/movies/movies/star-trek-the-undiscovered-country-i102975,Star Trek: The Undiscovered Country
102984_1066321.jpg,102984,http://www.imdb.com/title/tt0102984,https://www.cinematerial.com/movies/movies/stone-cold-i102984,Stone Cold
103003_745860.jpg,103003,http://www.imdb.com/title/tt0103003,https://www.cinematerial.com/movies/movies/suburban-commando-i103003,Suburban Commando
103016_93765.jpg,103016,http://www.imdb.com/title/tt0103016,https://www.cinematerial.com/movies/movies/switch-i103016,Switch
103035_87838.jpg,103035,http://www.imdb.com/title/tt0103035,https://www.cinematerial.com/movies/movies/taking-care-of-business-i103035,Taking Care of Business
103074_416184.jpg,103074,http://www.imdb.com/title/tt0103074,https://www.cinematerial.com/movies/movies/thelma-and-louise-i103074,Thelma And Louise
103112_755639.jpg,103112,http://www.imdb.com/title/tt0103112,https://www.cinematerial.com/movies/movies/toy-soldiers-i103112,Toy Soldiers
103125_660920.jpg,103125,http://www.imdb.com/title/tt0103125,https://www.cinematerial.com/movies/movies/true-colors-i103125,True Colors
1031280_294408.jpg,1031280,http://www.imdb.com/title/tt1031280,https://www.cinematerial.com/movies/movies/splinter-i1031280,Splinter
103184_756732.jpg,103184,http://www.imdb.com/title/tt0103184,https://www.cinematerial.com/movies/movies/vi-warshawski-i103184,V.I. Warshawski
103241_93768.jpg,103241,http://www.imdb.com/title/tt0103241,https://www.cinematerial.com/movies/movies/what-about-bob-i103241,What About Bob?
103251_921557.jpg,103251,http://www.imdb.com/title/tt0103251,https://www.cinematerial.com/movies/movies/white-palace-i103251,White Palace
103253_1173498.jpg,103253,http://www.imdb.com/title/tt0103253,https://www.cinematerial.com/movies/movies/whore-i103253,Whore
1032751_477861.jpg,1032751,http://www.imdb.com/title/tt1032751,https://www.cinematerial.com/movies/movies/the-warriors-way-i1032751,The Warrior&#039;s Way
1032755_1025886.jpg,1032755,http://www.imdb.com/title/tt1032755,https://www.cinematerial.com/movies/movies/rocknrolla-i1032755,RocknRolla
1032815_336879.jpg,1032815,http://www.imdb.com/title/tt1032815,https://www.cinematerial.com/movies/movies/i-love-you-beth-cooper-i1032815,"I Love You, Beth Cooper"
1032825_505744.jpg,1032825,http://www.imdb.com/title/tt1032825,https://www.cinematerial.com/movies/movies/love-and-other-impossible-pursuits-i1032825,Love and Other Impossible Pursuits
1032856_541218.jpg,1032856,http://www.imdb.com/title/tt1032856,https://www.cinematerial.com/movies/movies/bikur-ha-tizmoret-i1032856,Bikur Ha-Tizmoret
103285_344813.jpg,103285,http://www.imdb.com/title/tt0103285,https://www.cinematerial.com/movies/movies/once-upon-a-time-in-china-i103285,Once Upon A Time In China
1033575_595194.jpg,1033575,http://www.imdb.com/title/tt1033575,https://www.cinematerial.com/movies/movies/the-descendants-i1033575,The Descendants
1033643_218632.jpg,1033643,http://www.imdb.com/title/tt1033643,https://www.cinematerial.com/movies/movies/what-happens-in-vegas-i1033643,What Happens in Vegas
1034032_324689.jpg,1034032,http://www.imdb.com/title/tt1034032,https://www.cinematerial.com/movies/movies/gamer-i1034032,Gamer
1034303_265332.jpg,1034303,http://www.imdb.com/title/tt1034303,https://www.cinematerial.com/movies/movies/defiance-i1034303,Defiance
1034320_198110.jpg,1034320,http://www.imdb.com/title/tt1034320,https://www.cinematerial.com/movies/movies/major-movie-star-i1034320,Major Movie Star
1034331_237536.jpg,1034331,http://www.imdb.com/title/tt1034331,https://www.cinematerial.com/movies/movies/righteous-kill-i1034331,Righteous Kill
1034389_476921.jpg,1034389,http://www.imdb.com/title/tt1034389,https://www.cinematerial.com/movies/movies/the-eagle-i1034389,The Eagle
103594_1195378.jpg,103594,http://www.imdb.com/title/tt0103594,https://www.cinematerial.com/movies/movies/1492-conquest-of-paradise-i103594,1492: Conquest of Paradise
103596_694158.jpg,103596,http://www.imdb.com/title/tt0103596,https://www.cinematerial.com/movies/movies/3-ninjas-i103596,3 Ninjas
103671_830185.jpg,103671,http://www.imdb.com/title/tt0103671,https://www.cinematerial.com/movies/movies/american-me-i103671,American Me
103747_129175.jpg,103747,http://www.imdb.com/title/tt0103747,https://www.cinematerial.com/movies/movies/the-babe-i103747,The Babe
1037705_379189.jpg,1037705,http://www.imdb.com/title/tt1037705,https://www.cinematerial.com/movies/movies/the-book-of-eli-i1037705,The Book of Eli
103772_279023.jpg,103772,http://www.imdb.com/title/tt0103772,https://www.cinematerial.com/movies/movies/basic-instinct-i103772,Basic Instinct
103776_767203.jpg,103776,http://www.imdb.com/title/tt0103776,https://www.cinematerial.com/movies/movies/batman-returns-i103776,Batman Returns
103786_87270.jpg,103786,http://www.imdb.com/title/tt0103786,https://www.cinematerial.com/movies/movies/beethoven-i103786,Beethoven
103840_1087843.jpg,103840,http://www.imdb.com/title/tt0103840,https://www.cinematerial.com/movies/movies/bloodfist-iv-die-trying-i103840,Bloodfist IV: Die Trying
103855_156724.jpg,103855,http://www.imdb.com/title/tt0103855,https://www.cinematerial.com/movies/movies/the-bodyguard-i103855,The Bodyguard
103859_222609.jpg,103859,http://www.imdb.com/title/tt0103859,https://www.cinematerial.com/movies/movies/boomerang-i103859,Boomerang
1038686_371382.jpg,1038686,http://www.imdb.com/title/tt1038686,https://www.cinematerial.com/movies/movies/legion-i1038686,Legion
103872_875707.jpg,103872,http://www.imdb.com/title/tt0103872,https://www.cinematerial.com/movies/movies/brain-donors-i103872,Brain Donors
103873_600575.jpg,103873,http://www.imdb.com/title/tt0103873,https://www.cinematerial.com/movies/movies/braindead-i103873,Braindead
103874_1039357.jpg,103874,http://www.imdb.com/title/tt0103874,https://www.cinematerial.com/movies/movies/dracula-i103874,Dracula
1038919_404743.jpg,1038919,http://www.imdb.com/title/tt1038919,https://www.cinematerial.com/movies/movies/the-bounty-hunter-i1038919,The Bounty Hunter
103923_180562.jpg,103923,http://www.imdb.com/title/tt0103923,https://www.cinematerial.com/movies/movies/captain-america-i103923,Captain America
103939_409766.jpg,103939,http://www.imdb.com/title/tt0103939,https://www.cinematerial.com/movies/movies/chaplin-i103939,Chaplin
103956_221656.jpg,103956,http://www.imdb.com/title/tt0103956,https://www.cinematerial.com/movies/movies/childs-play-3-i103956,Child&#039;s Play 3
103959_145427.jpg,103959,http://www.imdb.com/title/tt0103959,https://www.cinematerial.com/movies/movies/chrome-hearts-i103959,Chrome Hearts
103962_209078.jpg,103962,http://www.imdb.com/title/tt0103962,https://www.cinematerial.com/movies/movies/christopher-columbus-the-discovery-i103962,Christopher Columbus: The Discovery
104057_1080059.jpg,104057,http://www.imdb.com/title/tt0104057,https://www.cinematerial.com/movies/movies/daughters-of-the-dust-i104057,Daughters of the Dust 
104070_1195386.jpg,104070,http://www.imdb.com/title/tt0104070,https://www.cinematerial.com/movies/movies/death-becomes-her-i104070,Death Becomes Her
104114_745764.jpg,104114,http://www.imdb.com/title/tt0104114,https://www.cinematerial.com/movies/movies/the-distinguished-gentleman-i104114,The Distinguished Gentleman
1041804_459567.jpg,1041804,http://www.imdb.com/title/tt1041804,https://www.cinematerial.com/movies/movies/nutcracker-the-untold-story-i1041804,Nutcracker: The Untold Story
104181_457984.jpg,104181,http://www.imdb.com/title/tt0104181,https://www.cinematerial.com/movies/movies/wuthering-heights-i104181,Wuthering Heights
1041829_338196.jpg,1041829,http://www.imdb.com/title/tt1041829,https://www.cinematerial.com/movies/movies/the-proposal-i1041829,The Proposal
104231_340096.jpg,104231,http://www.imdb.com/title/tt0104231,https://www.cinematerial.com/movies/movies/far-and-away-i104231,Far and Away
104254_87272.jpg,104254,http://www.imdb.com/title/tt0104254,https://www.cinematerial.com/movies/movies/ferngully-the-last-rainforest-i104254,FernGully: The Last Rainforest
104257_286711.jpg,104257,http://www.imdb.com/title/tt0104257,https://www.cinematerial.com/movies/movies/a-few-good-men-i104257,A Few Good Men
104265_1177907.jpg,104265,http://www.imdb.com/title/tt0104265,https://www.cinematerial.com/movies/movies/final-analysis-i104265,Final Analysis
